datatime,temp,tempmin,tempmax,precip,windgust,winddir,windspeed,dew,humiditymin,humidity,pressure,solarradiation,snow,Temp_Range,feelslike,feelslikemax,feelslikemin,heat_index,Predicted_Health_Risk_Score
2015-05-25,69.44,57.92,83.66,0,12.526864,514.4962,6.039738,9.9,26,53.1,998.9,6775.00542,0,25.74,76.78046421,85.34631092,85.49673516,70.8343748,8.806337357
2015-05-26,70.7,57.38,86.54,0,14.092722,603.9738,6.039738,8.5,17,48.9,1001.4,7072.22788,0,29.16,76.93329676,88.37239538,86.14774411,69.39869736,8.83275795
2015-05-27,73.76,57.92,88.7,0,10.513618,603.9738,4.47388,3.5,13,32.9,1000,7155.56128,0,30.78,76.82671492,87.05143137,81.31172538,65.81299685,8.751080513
2015-05-28,75.74,62.06,89.96,0,14.763804,603.9738,4.921268,3.4,15,27.1,998.7,6472.2274,0,27.9,76.96533663,87.3016879,76.56313254,65.4941833,8.855380058
2015-05-29,74.84,65.3,85.64,0,12.30317,648.7126,5.59235,7.5,22,36.8,997.2,5122.22632,0,20.34,77.31298763,84.43716591,77.94438303,66.53952334,8.742178917
2015-05-30,67.64,62.6,73.76,0.01574804,10.737312,603.9738,6.487126,14.2,50,71,995.3,2555.5576,0,11.16,73.43379264,75.52024206,75.67366234,78.01798267,9.103849411
2015-05-31,71.78,59.54,86.72,0,12.30317,603.9738,4.921268,10.1,18,52.8,998,6572.22748,0,27.18,76.74239235,89.88080754,83.44154298,70.65978703,8.840982437
2015-06-01,71.06,60.44,83.3,0,15.211192,514.4962,5.816044,8.2,22,44.6,1000,5558.33778,0,22.86,77.0174486,83.30899703,82.24197224,68.18251274,8.963112831
2015-06-02,73.58,64.58,85.64,0,14.092722,559.235,6.039738,10.3,25,46.9,997.9,6075.00486,0,21.06,77.23104807,86.56201735,79.06473014,68.89335547,8.752575874
2015-06-03,73.94,62.78,84.92,0,16.77705,648.7126,8.500372,4.2,13,33.3,997.4,7383.33924,0,22.14,76.8935401,83.19180334,78.3671656,65.88204315,8.996556282
2015-06-04,75.56,62.78,88.7,0,14.763804,559.235,5.816044,4.3,15,28.9,999.4,3743.738057,0,25.92,77.04087545,86.27360842,77.00858978,65.58536428,8.830685616
2015-06-05,66.38,63.5,71.6,0.0393701,11.1847,514.4962,3.802798,10.4,27,58.8,996.8,1650.00132,0,8.1,76.91786813,76.17759701,78.69172285,73.53075394,9.004892349
2015-06-06,72.32,61.52,84.02,0,11.632088,514.4962,5.144962,10.9,29,50.4,1001.9,6413.89402,0,22.5,76.93085615,85.24055413,81.41905237,69.87831378,8.721750259
2015-06-07,74.12,65.66,88.7,0,17.000744,603.9738,5.144962,10.5,24,46.8,1003.1,5680.5601,0,23.04,77.36042774,91.04102754,78.4487049,68.94742963,9.155142784
2015-06-08,72.32,64.76,82.04,0,12.30317,648.7126,5.144962,12.5,33,54.9,997.5,4094.44772,0,17.28,76.66901934,83.58792015,78.42331051,71.50938701,8.813538551
2015-06-09,71.96,65.84,82.58,0,13.645334,559.235,6.487126,15,37,66.3,997.1,5475.00438,0,16.74,75.21775727,86.66177769,75.3722464,76.68928471,8.83049202
2015-06-10,77.54,63.68,94.82,0,12.750558,603.9738,4.921268,13.9,19,54.3,997.5,6519.44966,0,31.14,79.0823987,107.9295856,79.25755739,73.47155674,9.380851746
2015-06-11,76.28,69.26,86.36,0.29527575,12.079476,313.1716,6.263432,15.1,25,59.6,991.9,3202.78034,0,17.1,78.21744256,91.64169776,75.99005247,75.56613203,8.950702667
2015-06-12,74.48,66.92,85.82,0.01968505,17.448132,559.235,8.500372,15.2,32,63.1,993.3,6250.005,0,18.9,76.85370007,91.87850598,75.8063144,76.33977934,9.647089958
2015-06-13,76.46,68.18,87.62,0.01968505,13.645334,514.4962,7.158208,16.6,42,61.9,994.9,4663.89262,0,19.44,78.3300963,95.19336204,75.73337414,77.13583329,9.142043114
2015-06-14,73.04,64.04,81.86,0.61023655,16.329662,648.7126,6.039738,16.6,44,70.3,997.5,5422.22656,0,17.82,75.11447068,86.23795848,74.94371517,79.72294068,9.493638039
2015-06-15,75.56,67.28,87.08,0,13.42164,603.9738,4.921268,16.9,37,65.6,997.1,5172.22636,0,19.8,77.46952901,95.66885186,75.07854203,78.77718744,9.094489098
2015-06-16,77,68,87.62,0,12.079476,603.9738,5.368656,17.7,43,65.9,995.1,5855.56024,0,19.62,78.79727922,97.0942862,74.85626176,80.47632412,9.026860237
2015-06-17,74.12,68.36,87.44,0.37401595,14.987498,559.235,5.816044,17.9,38,72.8,994.5,4261.11452,0,19.08,75.57278794,100.2134333,72.83767825,82.45792152,9.615399361
2015-06-18,76.64,67.28,88.34,0.1181103,11.408394,156.5858,6.039738,15.5,32,59.4,995.9,5613.89338,0,21.06,78.48949031,95.60096351,76.45569594,75.72268237,9.097956657
2015-06-19,76.1,68,85.82,0,11.632088,156.5858,6.487126,15.3,39,57.8,998.2,5241.67086,0,17.82,78.11242227,90.0035427,76.50788237,74.41031588,8.755348206
2015-06-20,67.28,62.6,72.68,1.75196945,11.855782,603.9738,4.026492,18,73,91,999.1,902.7785,0,10.08,64.26173539,69.90311651,63.54739357,89.23241492,9.034680367
2015-06-21,72.32,60.08,85.28,0,11.408394,603.9738,4.47388,15.6,35,69.1,999.9,6447.22738,0,25.2,74.90030014,92.99904437,78.95615886,78.47174468,8.851756096
2015-06-22,75.2,66.92,84.38,0,12.526864,603.9738,5.368656,15.4,43,60.4,999.9,6077.78264,0,17.46,77.46030685,88.28058042,76.39206444,75.26839867,8.660191536
2015-06-23,76.46,67.46,87.8,0,11.1847,559.235,5.144962,17,38,64.1,1000.6,5766.67128,0,20.34,78.29735958,96.63974454,75.40959667,78.6060443,9.014947891
2015-06-24,78.26,69.98,87.08,0,12.750558,603.9738,5.59235,16.5,39,58.3,998.6,5005.55956,0,17.1,79.83984734,92.53839541,76.1356682,76.41233726,8.854856491
2015-06-25,76.64,69.8,84.38,0.0787402,8.052984,313.1716,4.697574,17.4,45,65.1,993.4,3313.89154,0,14.58,78.44774301,89.69266483,74.96466516,79.4932429,8.859219551
2015-06-26,69.8,64.4,77.54,0.49212625,12.526864,111.847,7.381902,16.2,51,75.8,988.4,2880.55786,0,13.14,72.17613659,79.47829893,72.39385611,81.01805051,9.072278023
2015-06-27,77.36,66.56,87.98,0,10.06623,111.847,4.921268,15,34,55.3,996.1,7269.45026,0,21.42,78.97894613,93.06130511,77.38737306,73.8903136,8.757543564
2015-06-28,77.72,69.8,87.98,0,13.645334,514.4962,5.816044,17.3,41,61.8,999.3,6477.78296,0,18.18,79.46280208,95.94524723,75.5943396,78.2594271,9.0455513
2015-06-29,78.26,70.16,87.08,0,12.079476,559.235,6.263432,17.3,42,61.8,996.8,6250.005,0,16.92,80.00750842,93.98135943,75.60280581,78.82767963,8.999593735
2015-06-30,75.92,71.42,84.56,0.09842525,10.737312,715.8208,3.802798,18.3,45,70,988.7,2358.33522,0,13.14,77.57033953,91.70497134,74.31353235,82.37350893,8.930039406
2015-07-01,74.66,69.8,82.22,0.01968505,17.000744,514.4962,8.500372,16.5,38,66.3,985.8,6397.22734,0,12.42,76.7184716,86.03050965,74.70876989,78.44786248,9.449814796
2015-07-02,74.66,68.72,84.74,0,15.434886,514.4962,8.94776,15.5,28,64.5,991.2,5730.56014,0,16.02,76.86339821,90.20603101,75.10397551,77.30894332,9.271655083
2015-07-03,73.94,66.56,82.94,0,15.65858,603.9738,6.71082,15.1,32,62.6,995.4,6244.44944,0,16.38,76.5855108,86.41598115,76.05356356,75.71393089,9.297650337
2015-07-04,75.38,64.76,85.82,0,10.961006,514.4962,4.921268,14,29,55.8,999.1,5794.44908,0,21.06,77.71562074,89.35025347,78.30001222,72.95003911,8.6645298
2015-07-05,75.56,68.18,85.28,0,10.961006,603.9738,5.144962,14.9,38,57.4,1000.9,5063.89294,0,17.1,77.78030389,88.93428893,76.52189473,73.85910199,8.670066833
2015-07-06,77.54,68.36,90.5,0,11.855782,603.9738,4.921268,14.7,30,54.3,1001.1,5677.78232,0,22.14,79.0823987,97.69362586,76.87778782,73.47155674,9.311442375
2015-07-07,78.08,70.52,85.46,0,9.842536,402.6492,4.47388,14.7,34,52.1,1000.1,4111.1144,0,14.94,79.39216184,87.67186342,76.75863786,72.68038065,8.716758728
2015-07-08,74.12,69.26,79.34,0.01968505,13.869028,156.5858,8.94776,17.4,47,69.8,1001.6,3447.22498,0,10.08,75.9542287,81.90782572,73.80285942,80.31262578,9.157941818
2015-07-09,79.7,71.78,89.24,0,10.961006,201.3246,6.487126,18.2,43,61.3,1004.2,3916.6698,0,17.46,81.58619673,98.59141081,75.90478323,80.1160819,9.303488731
2015-07-10,84.56,74.48,93.74,0,7.605596,357.9104,4.250186,20.3,39,60.9,1002.9,4986.1151,0,19.26,88.74209861,110.144907,77.00821925,87.07508182,9.339136124
2015-07-11,86.72,78.26,96.8,0,10.737312,603.9738,4.697574,21.4,40,60.3,999,4997.22622,0,18.54,92.6195951,118.948047,79.93644413,90.46022873,9.342679024
2015-07-12,76.64,75.2,82.4,1.1417329,12.974252,156.5858,8.94776,23.7,71,94.1,986,1344.44552,0,7.2,77.08243913,94.07476422,73.7795621,109.9223524,9.164277077
2015-07-13,73.58,70.52,76.82,0.393701,17.89552,514.4962,11.632088,21.4,76,90.8,983.3,977.77856,0,6.3,71.39676584,77.73578411,67.11264323,97.84624004,9.71639061
2015-07-14,78.98,72.5,88.52,0,14.316416,514.4962,7.82929,20.4,47,72.4,993.3,5680.5601,0,16.02,81.57017669,103.0865507,74.39758277,89.15648575,9.343892097
2015-07-15,82.22,72.86,93.02,0,15.882274,156.5858,6.487126,18.5,35,58.8,996.4,5425.00434,0,20.16,84.51779045,106.5398501,76.47681113,81.33931996,9.395263672
2015-07-16,76.46,69.08,84.02,0,14.987498,156.5858,11.1847,13.8,38,51.3,997.4,5830.56022,0,14.94,78.31899372,85.43594848,76.99013862,71.38666999,9.252591133
2015-07-17,74.48,65.12,83.48,0,12.974252,156.5858,8.052984,12.2,37,49.8,996.5,5180.5597,0,18.36,77.44264964,84.43846933,78.65948518,70.04995491,8.874750137
2015-07-18,75.74,72.14,82.04,0.01968505,10.289924,514.4962,4.921268,16.5,44,63.5,999.2,2480.55754,0,9.9,77.71043239,85.15505115,75.70749321,77.54819161,8.856348991
2015-07-19,77.18,70.34,85.64,0.1968505,8.052984,111.847,4.026492,20.5,51,77.4,1000.9,3525.00282,0,15.3,78.91690645,97.46532794,71.90997081,90.98242161,9.520564079
2015-07-20,81.5,75.92,88.16,0,8.052984,313.1716,5.368656,21.7,54,71.4,998.9,2911.11344,0,12.24,85.7868002,101.4540613,77.49229428,93.04575878,9.386286736
2015-07-21,80.6,76.28,85.28,0.4330711,7.605596,603.9738,3.579104,23.4,67,81.6,996.7,2091.66834,0,9,85.80556914,98.3819354,77.31389041,104.1225941,9.535640717
2015-07-22,81.86,77.54,89.06,0.0393701,10.737312,603.9738,4.026492,23.2,60,76.9,996,2397.22414,0,11.52,87.70976893,107.7163743,79.48228874,100.987792,9.544421196
2015-07-23,80.42,76.82,89.78,0.6299216,13.869028,447.388,4.697574,23.1,55,81,996.7,2375.0019,0,12.96,85.29540027,113.3083657,78.23657365,102.7770873,9.538906097
2015-07-24,76.46,72.68,77.72,1.04330765,12.974252,514.4962,4.47388,24.1,90,96.9,994.8,1052.77862,0,5.04,76.38076569,79.78293017,67.95635488,113.3439556,9.053501129
2015-07-25,77,75.92,79.52,3.149608,14.316416,514.4962,7.158208,24,83,95.1,995.7,536.11154,0,3.6,77.91009621,84.94167434,75.25432779,112.5177145,9.477329254
2015-07-26,78.8,74.3,86,1.59448905,11.632088,447.388,5.816044,23.1,62,85.5,998,3919.44758,0,11.7,82.16543448,102.7279698,73.71918294,104.4446693,9.50500679
2015-07-27,79.16,75.92,86,0.05905515,10.06623,648.7126,5.144962,23.5,65,86,998.2,2619.44654,0,10.08,83.03225008,103.0055102,76.3183859,106.1842197,9.506408691
2015-07-28,81.86,76.28,88.16,0,12.079476,603.9738,6.039738,22.4,52,74.4,997.9,4430.5591,0,11.88,87.13525441,103.2343366,77.75272454,97.61649585,9.354660034
2015-07-29,80.06,76.64,83.84,0.1574804,12.750558,447.388,5.816044,23.4,72,82.9,996.4,1525.00122,0,7.2,84.76380145,94.6324715,77.83813317,104.4213114,9.253476143
2015-07-30,83.48,77.9,91.58,0,15.65858,514.4962,7.82929,23.8,54,76.4,998,4200.00336,0,13.68,91.36118132,116.1392085,80.04919395,104.7527188,9.61988163
2015-07-31,82.22,79.16,90.32,0,14.092722,514.4962,6.039738,22.8,51,74.3,999.1,4147.22554,0,11.16,87.87335713,110.0227499,82.01484054,98.37165434,9.49678421
2015-08-01,82.76,78.8,88.88,0,14.316416,514.4962,6.934514,22.7,59,72.8,999.6,3175.00254,0,10.08,88.64183496,104.4090439,81.31623769,97.7020926,9.427309036
